z,y,x,t,intensity_raw,total_intensity,feature_0,feature_1,feature_2,norm,particle,t_0,track_length,t_end,track_id
4.7345943,221.9203,72.76615,58,8.49,1571.6815,-0.02544,-0.606,1.089,1.246,1132,32,40,71,1132
5.580726,221.81844,69.35284,59,8.64,1511.8292,-2.188,-0.5244,1.155,2.53,1132,32,40,71,1132
6.359258,221.99825,65.97267,60,9.625,1539.8092,-1.41,2.291,0.1295,2.693,1132,32,40,71,1132
6.40168,221.3121,66.30669,61,11.27,1645.5457,1.986,-1.324,-0.0818,2.389,1132,32,40,71,1132
6.4368267,220.47002,66.08014,62,9.97,1405.6267,2.098,-1.173,0.004227,2.402,1132,32,40,71,1132
6.5508385,220.58516,66.08983,63,9.68,1364.3711,-0.1776,-0.775,-0.7935,1.123,1132,32,40,71,1132
6.5129704,219.9968,66.70666,64,9.31,1350.0336,0.425,-1.142,0.69,1.4,1132,32,40,71,1132
6.4268003,219.88834,66.38428,65,9.28,1401.3536,1.383,-1.618,-0.534,2.195,1132,32,40,71,1132
6.387189,219.68028,65.79099,66,10.03,1504.7853,0.1339,2.324,-0.1838,2.336,1132,32,40,71,1132
6.4602766,219.83514,65.27559,67,10.7,1551.8035,-0.532,-2.21,-0.1481,2.28,1132,32,40,71,1132
6.507761,219.28665,64.83193,68,9.66,1400.292,-2.053,-2.076,0.3167,2.938,1132,32,40,71,1132
6.4198213,220.40152,63.73776,69,9.73,1478.3842,-0.3137,-2.184,0.1282,2.209,1132,32,40,71,1132
6.4916244,220.83379,63.727673,70,10.11,1496.0365,-0.5376,2.455,-0.5063,2.564,1132,32,40,71,1132
6.506887,220.40552,63.917408,71,8.66,1350.5538,-1.487,-2.645,0.29,3.047,1132,32,40,71,1132
0.22436665,175.28676,160.18864,32,5.7,387.50867,-6.273,2.107,0.2067,6.617,1133,32,64,99,1133
0.31669503,176.47816,157.09563,33,6.496,474.09094,-4.18,2.408,-0.2837,4.832,1133,32,64,99,1133
0.28915566,177.48975,152.59958,34,6.613,449.64914,-2.988,3.166,0.03607,4.355,1133,32,64,99,1133
0.37668914,177.44176,147.9879,35,6.918,470.38577,-2.129,4.688,-0.554,5.18,1133,32,64,99,1133
0.38859302,178.09683,142.69896,36,7.26,530.15076,-4.324,3.623,0.1877,5.645,1133,32,64,99,1133
0.6673829,179.07492,137.98505,37,9.48,814.9634,0.494,4.883,-1.387,5.1,1133,32,64,99,1133
1.0744579,180.60054,133.33069,38,12.6,1247.641,0.0063,5.742,0.35,5.754,1133,32,64,99,1133
1.0926385,182.09218,129.09097,39,14.984,1318.74,-3.234,4.46,0.1234,5.51,1133,32,64,99,1133
1.0311095,183.36136,129.35106,40,14.26,1297.4949,2.713,3.918,1.644,5.043,1133,32,64,99,1133
1.3272133,183.98518,129.77031,41,10.664,1407.5039,4.637,-2.777,-1.201,5.535,1133,32,64,99,1133
1.5012559,183.91878,129.91872,42,9.48,1402.7189,2.955,1.833,-0.7637,3.56,1133,32,64,99,1133
1.5470992,183.61137,130.5883,43,11.27,1590.0459,3.795,1.633,1.538,4.406,1133,32,64,99,1133
1.6270611,182.77875,130.46504,44,10.875,1467.6835,-0.7314,1.421,0.4346,1.656,1133,32,64,99,1133
2.1419446,187.93973,128.41614,45,9.61,1700.8381,1.311,1.625,-0.1555,2.094,1133,32,64,99,1133
2.2146862,194.39268,125.34962,46,10.375,1628.9282,4.887,3.291,-0.04492,5.89,1133,32,64,99,1133
2.2528121,199.11008,123.55138,47,10.72,1811.8547,3.6,-1.3,0.2976,3.838,1133,32,64,99,1133
5.4545355,199.33586,118.9269,49,8.92,1748.4338,3.922,-2.588,0.722,4.754,1133,32,64,99,1133
5.457228,198.40265,115.56404,50,10.03,1695.0847,3.107,-0.84,-0.11896,3.22,1133,32,64,99,1133
4.9425054,196.81754,111.268875,51,9.08,1761.2235,1.434,-1.175,0.4263,1.901,1133,32,64,99,1133
5.113373,195.02025,106.28718,52,8.99,1646.1925,7.367,0.7363,0.1321,7.406,1133,32,64,99,1133
5.2405763,192.7547,101.458984,53,9.07,1705.1179,3.229,1.85,0.1798,3.725,1133,32,64,99,1133
4.799523,188.79193,97.471794,54,10.24,1751.1361,9.195,-0.4526,0.3545,9.21,1133,32,64,99,1133
4.4763813,184.69505,92.0078,55,11.94,3367.1284,10.17,-0.786,0.3215,10.21,1133,32,64,99,1133
4.4129853,184.77553,87.9745,56,8.805,1549.1736,0.2854,-1.432,0.3013,1.49,1133,32,64,99,1133
3.9412825,182.80893,83.39191,57,8.27,1637.6134,-1.739,-1.123,-0.74,2.2,1133,32,64,99,1133
3.1649616,192.5264,92.498505,60,10.82,1763.4664,6.83,-1.755,0.3672,7.06,1133,32,64,99,1133
3.3763466,191.4145,92.36796,61,9.81,1520.5615,2.14,1.183,-0.3257,2.467,1133,32,64,99,1133
3.6768982,191.85356,92.44639,62,9.04,1564.0876,2.39,1.299,-0.2554,2.732,1133,32,64,99,1133
3.3990846,192.46193,92.508224,63,9.516,1550.9844,3.287,0.802,0.616,3.44,1133,32,64,99,1133
3.2808564,204.22864,88.96385,64,9.52,1857.7278,5.37,0.4678,-0.5537,5.418,1133,32,64,99,1133
4.31167,204.69954,87.46484,65,9.79,1909.4082,4.71,-0.7417,0.2817,4.777,1133,32,64,99,1133
5.9060917,206.15385,85.784874,66,12.53,3245.8364,5.95,2.223,0.03098,6.35,1133,32,64,99,1133
6.44373,206.36028,84.78906,67,12.29,2679.2454,3.428,-2.266,-0.3423,4.125,1133,32,64,99,1133
6.3321896,207.26965,85.19627,68,12.35,2631.285,3.871,-3.395,0.2725,5.156,1133,32,64,99,1133
6.5298343,207.50249,85.5121,69,12.945,2602.394,7.438,-3.104,0.396,8.07,1133,32,64,99,1133
6.4333057,206.64726,85.515755,70,12.3,2753.7556,4.59,2.732,-0.759,5.395,1133,32,64,99,1133
6.508001,207.51796,85.645874,71,11.9,2569.3208,2.385,-2.84,0.3855,3.729,1133,32,64,99,1133
6.5684566,206.99496,85.62772,72,10.81,2367.5742,3.246,-2.312,-0.4692,4.01,1133,32,64,99,1133
6.573703,207.05446,84.83397,73,10.36,2278.3042,3.66,-2.84,-0.898,4.72,1133,32,64,99,1133
6.57847,206.9636,85.11855,74,10.87,2498.6206,4.383,-3.27,-0.82,5.527,1133,32,64,99,1133
6.3766446,208.91734,84.0807,75,10.1,1465.0465,6.863,5.14,-1.034,8.63,1133,32,64,99,1133
6.5275707,208.41687,84.04826,77,10.89,1567.7942,5.027,-3.871,-1.136,6.445,1133,32,64,99,1133
6.8143587,205.73965,84.02444,78,11.234,2449.2046,5.03,3.975,-1.581,6.605,1133,32,64,99,1133
6.6543694,205.99435,84.08849,79,10.484,2380.4138,3.691,-4.117,1.22,5.664,1133,32,64,99,1133
6.5700526,209.07692,84.48495,80,9.54,1259.0348,1.485,-3.361,-0.1371,3.676,1133,32,64,99,1133
6.771708,209.2675,85.2421,81,8.31,1064.4828,-1.628,-2.379,-0.9043,3.021,1133,32,64,99,1133
6.836062,208.19118,85.99157,82,9.28,1094.7284,-4.336,3.762,-0.4875,5.76,1133,32,64,99,1133
6.9590025,208.2753,85.85459,83,10.68,1239.1897,-3.844,-2.568,-0.9688,4.723,1133,32,64,99,1133
6.857507,208.55647,86.27312,84,9.81,1137.8198,-3.592,3.264,-0.4346,4.87,1133,32,64,99,1133
6.7927356,208.05717,86.02232,85,9.05,1113.1007,-4.066,-3.855,-0.612,5.637,1133,32,64,99,1133
6.8389535,208.99887,86.04988,86,8.42,1052.9448,-2.824,-3.045,0.4924,4.184,1133,32,64,99,1133
6.89339,209.12415,86.3825,87,9.36,1104.6509,-3.984,-3.566,-0.08655,5.348,1133,32,64,99,1133
6.9861627,209.13058,85.59358,88,8.73,1056.1111,-4.33,-2.457,-0.3254,4.99,1133,32,64,99,1133
6.943645,212.75995,79.46999,89,8.74,1023.00183,-1.046,-3.174,-0.1251,3.344,1133,32,64,99,1133
6.92422,216.19376,74.422356,90,8.85,1000.0831,2.768,-3.896,-0.801,4.848,1133,32,64,99,1133
7.116719,215.74124,74.544266,91,11.43,971.48987,5.1,-4.02,-0.12244,6.496,1133,32,64,99,1133
7.0284667,214.97609,74.487015,92,10.25,1035.5895,3.326,-4.176,-0.699,5.383,1133,32,64,99,1133
6.9228196,215.41292,73.27919,93,10.56,1067.027,4.918,-3.967,-0.275,6.324,1133,32,64,99,1133
6.1773715,214.78787,74.14452,94,13.81,3066.9758,8.26,-3.842,-0.02124,9.11,1133,32,64,99,1133
6.6059732,216.41948,70.30716,95,12.53,2519.331,8.57,-3.375,1.239,9.3,1133,32,64,99,1133
5.575995,220.55374,63.118076,96,10.53,1874.7001,13.266,-4.465,0.004517,14.0,1133,32,64,99,1133
6.414075,223.62994,58.17309,97,9.54,1316.1965,7.344,-3.182,-0.167,8.0,1133,32,64,99,1133
6.8143835,226.44968,53.15453,98,8.516,1149.3801,3.852,-2.613,0.1066,4.656,1133,32,64,99,1133
6.9729805,230.16739,48.199913,99,7.516,931.9116,-3.125,-2.414,-1.099,4.098,1133,32,64,99,1133
6.8618116,191.55869,411.82413,32,8.72,1185.5115,-0.572,-3.154,-0.04083,3.207,1135,32,7,38,1135
6.6411924,191.87814,411.15817,33,7.973,1187.8776,0.04553,-1.978,-0.1768,1.985,1135,32,7,38,1135
6.729758,192.14038,410.544,34,8.41,1159.9888,3.428,-3.326,0.09174,4.777,1135,32,7,38,1135
6.7748685,192.98004,410.31168,35,9.14,1215.313,4.29,-2.143,-0.6904,4.844,1135,32,7,38,1135
6.995203,198.28065,406.39316,36,8.25,1113.4846,-3.195,-2.03,-1.028,3.922,1135,32,7,38,1135
6.9978323,203.01233,402.16013,37,7.355,1000.45825,1.528,-0.9106,0.6216,1.885,1135,32,7,38,1135
7.2161927,207.7741,397.63657,38,5.69,671.546,-4.84,-2.799,-0.977,5.676,1135,32,7,38,1135
0.5782381,299.95355,87.9126,32,5.152,437.81952,-1.696,3.135,0.694,3.63,1137,32,25,57,1137
0.82899487,300.907,89.69658,33,7.84,1309.4423,3.232,3.33,0.1863,4.645,1137,32,25,57,1137
0.8115828,304.0136,84.66255,34,7.566,824.89124,1.2705,3.422,0.3716,3.67,1137,32,25,57,1137
0.63309634,307.28836,78.475494,35,6.676,600.6756,-4.99,3.438,0.0382,6.06,1137,32,25,57,1137
0.75522107,310.1903,73.4707,36,7.234,701.5654,-4.227,1.521,0.4275,4.51,1137,32,25,57,1137
0.82823634,313.03867,67.47958,37,7.93,761.2395,-3.14,3.266,-0.677,4.582,1137,32,25,57,1137
0.8883469,316.1264,61.367863,38,7.76,799.3478,-4.688,3.5,0.7275,5.895,1137,32,25,57,1137
0.9106831,319.09894,55.712708,39,8.53,895.5239,-6.13,0.9697,-1.194,6.32,1137,32,25,57,1137
1.0065441,320.6885,49.317223,40,9.45,1086.9033,-0.6426,2.188,0.7417,2.398,1137,32,25,57,1137
1.0269328,320.90555,49.69217,41,8.83,980.00934,-0.9644,-3.047,-1.085,3.375,1137,32,25,57,1137
0.89418393,322.87723,42.655838,42,8.92,954.81775,0.644,4.113,-0.9697,4.277,1137,32,25,57,1137
0.9540406,326.36,36.1685,43,8.38,880.16156,-6.73,1.769,0.698,6.996,1137,32,25,57,1137
1.0819563,329.6125,30.329319,44,9.016,1054.8883,-4.664,0.098,0.4375,4.684,1137,32,25,57,1137
1.2135292,332.73898,24.916784,45,9.555,1204.3708,-0.495,2.445,-1.24,2.787,1137,32,25,57,1137
1.0748386,332.33295,25.285957,46,9.61,1095.7106,-2.117,2.824,-1.613,3.88,1137,32,25,57,1137
4.9947524,336.98053,26.77328,48,8.9,1414.8435,4.22,0.3352,0.3115,4.242,1137,32,25,57,1137
5.086996,337.37308,25.574697,49,9.21,1592.8329,3.404,-1.509,0.742,3.795,1137,32,25,57,1137
4.803098,337.7311,26.174587,50,9.49,1528.1024,3.994,-0.891,0.798,4.17,1137,32,25,57,1137
4.740051,337.3946,26.31999,51,10.1,1595.4773,3.176,-0.616,0.4346,3.264,1137,32,25,57,1137
4.7322907,337.51114,27.304472,52,9.57,1617.7152,1.948,2.17,0.2854,2.93,1137,32,25,57,1137
4.318822,338.3934,21.407507,53,8.99,1591.5371,0.3594,0.5024,0.1597,0.638,1137,32,25,57,1137
3.7993314,339.85648,14.871446,54,9.24,1672.3966,-4.0,-0.9116,0.558,4.14,1137,32,25,57,1137
3.5112033,339.59717,9.106834,55,8.75,1619.2896,-0.2013,-0.2137,0.2026,0.3567,1137,32,25,57,1137
3.273477,338.8188,3.8407972,56,9.17,1624.0443,2.518,0.3008,0.1267,2.54,1137,32,25,57,1137
0.0,330.42172,0.0,57,2.953,5.9047623,-28.81,-3.715,-0.1232,29.05,1137,32,25,57,1137
7.407305,363.68848,137.47119,32,5.86,544.87476,-5.52,-3.43,0.3147,6.508,1138,32,12,43,1138
7.149258,363.43066,131.03743,33,7.62,830.6598,-2.752,-1.501,0.1442,3.139,1138,32,12,43,1138
6.836572,363.8069,124.08591,34,8.305,1013.513,-0.83,-0.706,-0.6396,1.264,1138,32,12,43,1138
6.630232,365.56033,117.57618,35,9.125,1322.8934,-4.523,-0.965,-0.141,4.63,1138,32,12,43,1138
6.2311206,366.44852,109.00593,36,9.95,1503.4309,-1.945,-1.571,-0.7686,2.615,1138,32,12,43,1138
5.621026,366.99686,102.086395,37,9.1,1565.965,-1.669,-2.273,0.7583,2.92,1138,32,12,43,1138
5.105749,367.4167,95.17381,38,9.62,1596.7145,1.969,-2.557,-0.282,3.238,1138,32,12,43,1138
4.5166397,369.23553,87.46824,39,9.805,1677.033,0.599,-1.671,-0.08936,1.777,1138,32,12,43,1138
3.8727608,371.9712,81.06031,40,9.48,1676.9916,3.773,-0.2488,-0.5234,3.818,1138,32,12,43,1138
3.5061436,372.09277,74.62959,41,8.234,1506.2534,3.762,-0.3984,0.8315,3.873,1138,32,12,43,1138
3.6220307,371.43246,73.96306,42,8.21,1544.3167,2.396,0.4316,0.4663,2.48,1138,32,12,43,1138
3.31386,371.9239,74.476036,43,9.016,1550.1963,4.258,0.1887,0.2922,4.27,1138,32,12,43,1138
0.95016253,353.26736,506.8244,32,8.83,962.5626,0.867,3.697,-1.359,4.03,1139,32,16,47,1139
1.1578549,353.1741,505.92944,33,7.605,958.34314,1.106,1.532,1.214,2.246,1139,32,16,47,1139
1.1125327,353.85632,506.33438,34,9.27,1011.0178,4.086,1.291,1.989,4.723,1139,32,16,47,1139
1.0048167,353.77692,507.23502,35,9.266,991.3497,-0.609,2.467,0.1854,2.549,1139,32,16,47,1139
0.98336464,353.93018,507.28455,36,9.09,945.5492,-0.536,1.948,1.448,2.486,1139,32,16,47,1139
0.9962578,355.50497,507.23773,37,8.39,981.25134,-3.027,2.924,-1.815,4.586,1139,32,16,47,1139
0.9386155,354.5104,506.98828,38,9.016,946.76324,-0.3892,2.502,2.195,3.352,1139,32,16,47,1139
1.0570722,355.5841,507.14676,39,8.75,1041.0759,-3.057,3.29,-0.829,4.566,1139,32,16,47,1139
1.0529522,354.43527,507.20514,40,9.45,1048.9298,1.898,2.781,1.642,3.746,1139,32,16,47,1139
0.9442191,354.04562,507.37717,41,8.55,897.0695,0.35,-3.629,-1.611,3.986,1139,32,16,47,1139
1.0553766,354.58572,507.8552,42,8.49,925.59985,-1.934,3.48,-1.038,4.117,1139,32,16,47,1139
1.0471117,353.80017,507.7223,43,9.46,1012.4125,-3.506,1.854,2.389,4.63,1139,32,16,47,1139
0.86575174,352.86478,507.66074,44,8.84,857.65796,-2.998,1.923,1.387,3.822,1139,32,16,47,1139
0.86651605,352.06152,506.58463,45,7.53,730.63196,-1.14,1.758,-1.448,2.547,1139,32,16,47,1139
0.7492401,352.0665,506.0431,46,8.08,767.39325,0.17,3.023,-1.537,3.396,1139,32,16,47,1139
0.75554186,354.56476,500.14114,47,7.938,745.9684,2.232,-4.65,-0.4705,5.18,1139,32,16,47,1139
6.7773786,413.1642,137.66753,32,9.836,1268.9927,0.00989,-1.526,-0.3828,1.573,1140,32,5,36,1140
6.8234982,412.98523,138.11082,33,9.85,1241.2224,1.219,-1.073,0.1447,1.631,1140,32,5,36,1140
6.799891,413.2917,139.36578,34,10.05,1195.8881,-1.073,-0.1622,0.1228,1.092,1140,32,5,36,1140
6.74108,413.23294,139.28871,35,10.5,1270.8041,-1.703,-1.107,-0.0616,2.031,1140,32,5,36,1140
6.775093,412.33774,138.83557,36,10.07,1259.0444,2.115,-1.118,-0.194,2.4,1140,32,5,36,1140
1.1492075,390.30414,44.772232,32,9.21,1096.5276,0.643,2.2,0.0184,2.291,1141,32,14,45,1141
1.1690717,389.68936,44.097603,33,8.47,1016.5802,1.084,3.574,0.2372,3.742,1141,32,14,45,1141
1.1107453,391.1418,44.63165,34,9.41,1081.4249,1.585,1.36,0.508,2.15,1141,32,14,45,1141
1.0605286,390.68695,46.030815,35,7.973,964.4591,-4.57,1.567,0.474,4.855,1141,32,14,45,1141
1.015725,390.40985,45.575287,36,7.55,853.27216,-3.758,1.565,0.0323,4.07,1141,32,14,45,1141
1.143691,389.55563,44.841892,37,7.66,911.537,-0.7734,3.799,-0.1382,3.879,1141,32,14,45,1141
1.2100444,389.87927,43.966763,38,8.9,1049.6632,0.524,1.846,-0.0334,1.919,1141,32,14,45,1141
0.97428477,390.73853,44.70081,39,7.93,872.2275,-5.9,1.289,-0.478,6.055,1141,32,14,45,1141
1.070633,391.3664,44.619682,40,7.71,925.3684,-1.935,1.264,0.4978,2.363,1141,32,14,45,1141
1.0455931,390.4299,45.69973,41,7.777,948.72644,-5.504,-1.409,0.767,5.734,1141,32,14,45,1141
0.99871284,391.29907,45.507812,42,7.57,885.5919,-4.723,0.8706,-0.2563,4.81,1141,32,14,45,1141
0.95863545,390.87558,45.60663,43,8.07,895.6229,-5.758,0.303,-0.0256,5.766,1141,32,14,45,1141
0.7499761,391.32288,45.046127,44,7.574,802.85706,-3.82,1.951,0.7886,4.363,1141,32,14,45,1141
0.90882623,392.5119,44.39142,45,7.176,861.03235,-3.043,2.523,-1.032,4.086,1141,32,14,45,1141
0.3842212,391.4125,38.47264,32,7.977,526.58044,-1.77,3.943,0.7124,4.38,1142,32,12,45,1142
0.663446,391.79227,38.359097,33,8.48,686.50507,0.4873,3.377,0.1093,3.414,1142,32,12,45,1142
0.4093727,391.68875,37.74626,34,5.168,377.2336,-4.35,2.672,-0.4949,5.133,1142,32,12,45,1142
0.70653,392.32388,37.34273,35,5.69,574.9792,-4.75,2.576,-0.325,5.414,1142,32,12,45,1142
0.5683649,392.55307,37.751633,36,6.09,572.4255,-5.1,1.485,0.607,5.348,1142,32,12,45,1142
0.8377993,392.32004,38.06379,37,5.777,595.025,-4.477,2.338,0.5234,5.08,1142,32,12,45,1142
0.7041332,391.87927,38.09589,38,6.58,625.07263,-3.977,2.068,0.03455,4.484,1142,32,12,45,1142
2.111289,396.18958,24.294374,39,8.7,1705.908,0.858,1.001,-0.1799,1.331,1142,32,12,45,1142
1.0740322,392.81454,13.186639,40,9.484,1147.273,-2.445,3.266,0.7827,4.152,1142,32,12,45,1142
1.1752336,396.25073,8.511141,41,9.06,1160.126,-1.513,-2.01,-0.8203,2.646,1142,32,12,45,1142
1.2115777,398.64798,3.2967644,42,9.695,1173.2385,-3.164,0.146,-0.4138,3.193,1142,32,12,45,1142
7.9999595,388.99802,0.0,45,11.21,11.214286,-28.75,-1.816,0.3887,28.81,1142,32,12,45,1142
5.7593555,433.83234,318.6786,32,9.75,1647.602,3.264,-2.396,0.7314,4.113,1143,32,7,41,1143
5.802264,434.92157,318.67526,33,9.92,1637.2572,0.659,-2.316,0.1472,2.414,1143,32,7,41,1143
2.01875,438.65152,351.66217,37,10.9,1645.2794,0.9688,1.066,0.04535,1.441,1143,32,7,41,1143
1.8228142,443.06744,349.5176,38,13.43,1571.6149,7.027,3.295,0.2198,7.766,1143,32,7,41,1143
2.596631,447.27335,347.42096,39,9.75,1452.6797,6.84,0.3628,-0.1823,6.85,1143,32,7,41,1143
2.9754348,452.20258,343.63016,40,9.65,1639.6598,8.305,-0.744,-0.2683,8.34,1143,32,7,41,1143
3.3867998,456.05258,341.21432,41,8.76,1646.8212,6.516,1.163,0.2795,6.625,1143,32,7,41,1143
7.3983316,467.14114,25.827475,32,6.47,575.8355,-3.633,-4.438,-0.2378,5.74,1144,32,6,37,1144
7.360874,467.00485,26.447144,33,7.22,613.5406,-2.334,-4.742,0.6963,5.332,1144,32,6,37,1144
7.3150992,467.48672,26.432913,34,6.22,665.5142,-3.703,-4.113,0.02332,5.535,1144,32,6,37,1144
7.167199,467.0775,27.878767,35,6.668,653.46594,-3.303,-3.496,-0.2109,4.812,1144,32,6,37,1144
7.2208395,466.20947,27.633293,36,7.234,716.336,-2.748,-3.768,0.1461,4.664,1144,32,6,37,1144
7.3167872,470.0155,21.374685,37,6.688,675.34265,-8.22,-3.758,0.4458,9.05,1144,32,6,37,1144
1.5571471,506.8985,243.15623,32,9.625,1433.8511,5.42,2.621,-1.248,6.15,1145,32,7,38,1145
1.5572588,507.61838,242.69717,33,10.664,1471.8992,5.16,3.785,0.404,6.41,1145,32,7,38,1145
1.5230597,507.1197,242.17993,34,9.82,1443.7758,7.918,1.964,0.8794,8.2,1145,32,7,38,1145
1.429347,506.53436,242.59775,35,9.914,1387.5862,8.766,3.146,0.1409,9.31,1145,32,7,38,1145
1.4880729,505.65338,242.0438,36,10.03,1384.0767,7.387,3.148,0.5425,8.05,1145,32,7,38,1145
1.5693713,506.58002,242.68648,37,10.18,1394.9177,10.09,3.412,-0.714,10.68,1145,32,7,38,1145
1.4784998,507.23135,243.7563,38,8.98,1265.998,3.232,3.395,-0.0882,4.688,1145,32,7,38,1145
3.481477,495.8114,120.931206,32,8.99,1897.151,7.79,0.1438,0.6953,7.82,1146,32,10,50,1146
3.686682,494.93735,121.00536,33,8.46,1725.4756,5.37,-0.8584,-1.111,5.55,1146,32,10,50,1146
3.6567113,495.01172,121.230774,34,8.76,1769.0955,9.35,-1.293,-0.5703,9.46,1146,32,10,50,1146
2.8147907,495.5062,120.11246,35,10.08,2791.91,11.02,0.715,-0.06165,11.05,1146,32,10,50,1146
0.5477861,500.36737,116.52388,36,10.2,683.7297,2.084,7.723,0.546,8.016,1146,32,10,50,1146
0.62484163,505.21176,113.275536,37,6.395,530.871,-3.584,3.594,-0.10126,5.074,1146,32,10,50,1146
0.5353187,508.80746,110.50112,38,6.36,470.70193,-7.203,3.848,-0.9326,8.22,1146,32,10,50,1146
0.0,510.99878,102.937355,44,5.758,17.274193,-26.52,-1.859,0.4958,26.58,1146,32,10,50,1146
7.9999795,510.9987,97.41647,49,9.19,18.380953,-31.38,-0.4375,-0.7026,31.39,1146,32,10,50,1146
7.999981,510.99878,103.12995,50,5.76,17.282259,-32.75,-0.1896,0.494,32.75,1146,32,10,50,1146
7.9999743,510.99835,120.393456,32,5.785,11.571428,-27.0,-2.164,-0.3374,27.08,1147,32,6,41,1147
7.9999785,510.99863,129.13602,33,4.004,12.0161295,-22.34,-2.182,-1.278,22.48,1147,32,6,41,1147
1.1897095,504.06387,147.32196,34,9.84,1210.7677,0.2001,2.59,0.806,2.719,1147,32,6,41,1147
1.1660113,504.44025,145.60384,39,10.12,1193.3977,-0.03217,2.9,-0.719,2.988,1147,32,6,41,1147
1.1103979,504.81418,145.09763,40,8.75,1110.8389,-1.166,3.518,0.4631,3.734,1147,32,6,41,1147
1.0506763,507.94766,140.29483,41,9.31,1005.5665,-2.588,-4.473,-0.4697,5.188,1147,32,6,41,1147
0.0,0.0,246.10356,33,6.418,19.258064,-29.33,-1.743,0.93,29.39,1148,33,12,46,1148
0.6414372,3.3339443,224.02818,36,8.195,647.6317,-2.611,2.111,1.265,3.59,1148,33,12,46,1148
0.8555662,8.630741,219.96968,37,8.375,846.19196,-2.797,2.123,-1.006,3.652,1148,33,12,46,1148
1.0623966,12.660979,215.8229,38,9.13,1078.0549,-2.19,1.938,1.199,3.16,1148,33,12,46,1148
1.2652963,15.611636,213.31947,39,9.6,1190.457,-2.594,1.8,-0.815,3.262,1148,33,12,46,1148
1.2271473,18.317411,211.59612,40,9.14,1124.1064,2.701,2.508,0.804,3.773,1148,33,12,46,1148
1.3819902,20.696812,211.32288,41,9.2,1269.6819,0.3438,-3.021,-1.081,3.229,1148,33,12,46,1148
1.229129,23.564169,211.13943,42,9.4,1183.8309,-1.601,1.744,-1.046,2.588,1148,33,12,46,1148
1.3318884,23.144484,210.73784,43,9.61,1249.6783,-0.3867,0.74,1.307,1.551,1148,33,12,46,1148
1.2635313,23.513187,211.56659,44,9.88,1334.3528,-0.862,0.3494,0.967,1.341,1148,33,12,46,1148
1.2958971,24.199009,212.74118,45,9.67,1305.2457,0.176,1.075,-1.788,2.094,1148,33,12,46,1148
1.3267761,24.15474,214.09656,46,8.83,1227.0746,-3.021,-0.0661,-0.273,3.037,1148,33,12,46,1148
1.3243855,120.618385,470.51508,33,9.586,1217.1166,-3.164,0.7656,-0.0333,3.254,1149,33,24,56,1149
1.2589926,121.09415,470.09363,34,9.39,1201.8972,-2.986,2.041,-0.004097,3.617,1149,33,24,56,1149
1.1666608,121.3813,470.64532,35,9.57,1205.9133,-3.818,0.848,-0.07605,3.912,1149,33,24,56,1149
1.167145,122.25697,470.493,36,10.625,1222.0927,-3.166,1.195,0.5356,3.426,1149,33,24,56,1149
1.2609793,122.10527,468.7755,37,9.02,1200.478,0.442,3.096,-1.393,3.424,1149,33,24,56,1149
1.4168191,121.763115,469.57547,38,9.875,1273.7239,-2.209,3.062,1.015,3.908,1149,33,24,56,1149
1.264018,122.31101,470.43936,39,9.39,1193.0391,-1.419,1.915,0.073,2.385,1149,33,24,56,1149
1.3109194,122.40387,470.02554,40,9.02,1199.979,1.065,2.08,-0.1965,2.346,1149,33,24,56,1149
1.0716165,123.518036,470.05682,41,9.29,1124.3041,-4.176,-2.809,0.1328,5.035,1149,33,24,56,1149
1.073145,122.57728,469.90378,42,9.34,1121.0511,-3.355,2.81,-0.373,4.395,1149,33,24,56,1149
1.0838695,123.81756,469.3632,43,9.695,1124.7766,-3.69,2.031,0.9126,4.31,1149,33,24,56,1149
0.99830925,124.81817,469.85797,44,9.59,1065.1952,-5.938,0.6494,0.9727,6.05,1149,33,24,56,1149
1.097668,125.04281,469.19852,45,9.25,1082.3146,-2.084,2.854,-1.612,3.885,1149,33,24,56,1149
1.075065,125.51779,468.26395,46,9.17,1091.1499,-3.4,2.72,-1.19,4.516,1149,33,24,56,1149
0.9736698,125.304535,468.1554,47,9.23,1042.5841,-1.021,-3.135,0.2974,3.31,1149,33,24,56,1149
0.92982537,125.79973,469.9832,48,9.39,1004.3857,-7.35,-2.793,0.2783,7.867,1149,33,24,56,1149
0.9570983,126.756065,470.93573,49,8.73,942.4893,-7.27,0.1699,-0.3813,7.28,1149,33,24,56,1149
0.898237,127.319824,465.2257,50,8.664,866.4085,-3.764,0.613,0.1797,3.816,1149,33,24,56,1149
0.6533333,126.31055,459.36777,51,6.812,626.8673,-7.22,1.66,0.04797,7.406,1149,33,24,56,1149
0.65842575,125.58983,454.65594,52,6.918,705.8193,-6.48,-2.965,-0.013214,7.125,1149,33,24,56,1149
0.50513005,126.289085,454.96985,53,7.676,629.4602,-7.38,-1.964,0.689,7.664,1149,33,24,56,1149
0.48227146,125.73611,450.44165,54,5.074,441.3512,-6.35,3.295,-0.01773,7.156,1149,33,24,56,1149
0.51410735,124.865685,451.34256,55,6.492,564.8257,-4.58,3.04,-0.4946,5.516,1149,33,24,56,1149
0.47053248,123.3144,450.22012,56,4.812,365.86673,-4.28,1.956,-0.3096,4.72,1149,33,24,56,1149
0.52821124,466.3241,438.46698,33,5.305,488.16968,-6.7,2.309,0.2281,7.09,1151,33,21,53,1151
